songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,,0.639,0.912,1,-2.621,1,0.0615,0.00107,0,0.097,0.343,143.448,audio_features,6nzXkCBOhb2mxctNihOqbb,spotify:track:6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/audio-analysis/6nzXkCBOhb2mxctNihOqbb,227520,4
,,0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.006,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
,,0.635,0.692,8,-5.246,1,0.0373,0.464,0,0.111,0.944,78.295,audio_features,7EumbJIbcVSyJSYKc4aVsT,spotify:track:7EumbJIbcVSyJSYKc4aVsT,https://api.spotify.com/v1/tracks/7EumbJIbcVSyJSYKc4aVsT,https://api.spotify.com/v1/audio-analysis/7EumbJIbcVSyJSYKc4aVsT,152427,4
,,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,audio_features,0PDCewmZCp0P5s00bptcdd,spotify:track:0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/tracks/0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/audio-analysis/0PDCewmZCp0P5s00bptcdd,171960,4
,,0.42,0.885,5,-4.021,0,0.0712,0.055,0.000187,0.113,0.757,104.959,audio_features,44jwtvBLfdg9f4cTD2Wm2R,spotify:track:44jwtvBLfdg9f4cTD2Wm2R,https://api.spotify.com/v1/tracks/44jwtvBLfdg9f4cTD2Wm2R,https://api.spotify.com/v1/audio-analysis/44jwtvBLfdg9f4cTD2Wm2R,264430,4
,,0.666,0.762,2,-6.724,1,0.0384,0.541,0,0.933,0.796,123.798,audio_features,7uHMtJWGTvHH5buZ3rgkTU,spotify:track:7uHMtJWGTvHH5buZ3rgkTU,https://api.spotify.com/v1/tracks/7uHMtJWGTvHH5buZ3rgkTU,https://api.spotify.com/v1/audio-analysis/7uHMtJWGTvHH5buZ3rgkTU,244093,4
,,0.624,0.58,2,-8.919,1,0.0283,0.228,0,0.126,0.461,101.35,audio_features,24r9lkO9G0fs4IVKrFswsh,spotify:track:24r9lkO9G0fs4IVKrFswsh,https://api.spotify.com/v1/tracks/24r9lkO9G0fs4IVKrFswsh,https://api.spotify.com/v1/audio-analysis/24r9lkO9G0fs4IVKrFswsh,187267,4
,,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,audio_features,5y8d8RHvxb0KiTa9Nq0xWp,spotify:track:5y8d8RHvxb0KiTa9Nq0xWp,https://api.spotify.com/v1/tracks/5y8d8RHvxb0KiTa9Nq0xWp,https://api.spotify.com/v1/audio-analysis/5y8d8RHvxb0KiTa9Nq0xWp,199453,3
,,0.415,0.295,9,-11.539,1,0.0347,0.371,0.00545,0.111,0.305,136.065,audio_features,5eeaUZWzQXpBlbkiq4pm5l,spotify:track:5eeaUZWzQXpBlbkiq4pm5l,https://api.spotify.com/v1/tracks/5eeaUZWzQXpBlbkiq4pm5l,https://api.spotify.com/v1/audio-analysis/5eeaUZWzQXpBlbkiq4pm5l,293987,4
,,0.577,0.274,2,-15.626,1,0.0282,0.413,7.12e-06,0.0992,0.417,148.095,audio_features,6gbzmit8rLmGtcKA4hPzwo,spotify:track:6gbzmit8rLmGtcKA4hPzwo,https://api.spotify.com/v1/tracks/6gbzmit8rLmGtcKA4hPzwo,https://api.spotify.com/v1/audio-analysis/6gbzmit8rLmGtcKA4hPzwo,197893,4
,,0.557,0.746,0,-6.171,1,0.0337,6.08e-05,0.00546,0.188,0.601,149.035,audio_features,2pcXHC2NXIByMRsgBKp66o,spotify:track:2pcXHC2NXIByMRsgBKp66o,https://api.spotify.com/v1/tracks/2pcXHC2NXIByMRsgBKp66o,https://api.spotify.com/v1/audio-analysis/2pcXHC2NXIByMRsgBKp66o,205147,4
,,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,audio_features,4MKzCHlZvkwJOQRNkdw4zq,spotify:track:4MKzCHlZvkwJOQRNkdw4zq,https://api.spotify.com/v1/tracks/4MKzCHlZvkwJOQRNkdw4zq,https://api.spotify.com/v1/audio-analysis/4MKzCHlZvkwJOQRNkdw4zq,194347,4
,,0.635,0.629,9,-10.683,0,0.0259,0.174,0.00163,0.0684,0.877,94.4,audio_features,3IGVbtmyromoUCgHTQcToE,spotify:track:3IGVbtmyromoUCgHTQcToE,https://api.spotify.com/v1/tracks/3IGVbtmyromoUCgHTQcToE,https://api.spotify.com/v1/audio-analysis/3IGVbtmyromoUCgHTQcToE,199360,4
,,0.718,0.368,0,-17.535,0,0.0351,0.538,0,0.0614,0.895,114.295,audio_features,4jV4ld7z4BrswF3uKqz8Ny,spotify:track:4jV4ld7z4BrswF3uKqz8Ny,https://api.spotify.com/v1/tracks/4jV4ld7z4BrswF3uKqz8Ny,https://api.spotify.com/v1/audio-analysis/4jV4ld7z4BrswF3uKqz8Ny,208240,4
,,0.914,0.64,0,-6.875,1,0.0972,0.0976,0.000305,0.153,0.509,100.97,audio_features,2gLb8tljB81LOL9ZuqjEmZ,spotify:track:2gLb8tljB81LOL9ZuqjEmZ,https://api.spotify.com/v1/tracks/2gLb8tljB81LOL9ZuqjEmZ,https://api.spotify.com/v1/audio-analysis/2gLb8tljB81LOL9ZuqjEmZ,191014,4
,,0.331,0.805,9,-5.926,1,0.0341,0.11,0,0.247,0.707,86.283,audio_features,3BjitDpDJErAxMGnqDpdMn,spotify:track:3BjitDpDJErAxMGnqDpdMn,https://api.spotify.com/v1/tracks/3BjitDpDJErAxMGnqDpdMn,https://api.spotify.com/v1/audio-analysis/3BjitDpDJErAxMGnqDpdMn,154947,4
,,0.766,0.493,3,-8.571,1,0.0689,0.691,0,0.0556,0.921,142.764,audio_features,5GR1Jj5ahZtoR6WqyM5LP4,spotify:track:5GR1Jj5ahZtoR6WqyM5LP4,https://api.spotify.com/v1/tracks/5GR1Jj5ahZtoR6WqyM5LP4,https://api.spotify.com/v1/audio-analysis/5GR1Jj5ahZtoR6WqyM5LP4,169933,4
,,0.561,0.842,2,-7.518,0,0.0566,0.239,0.412,0.0768,0.843,111.209,audio_features,4lPJoKw24HizeIcDLqaWeE,spotify:track:4lPJoKw24HizeIcDLqaWeE,https://api.spotify.com/v1/tracks/4lPJoKw24HizeIcDLqaWeE,https://api.spotify.com/v1/audio-analysis/4lPJoKw24HizeIcDLqaWeE,336836,4
,,0.687,0.783,6,-4.44,1,0.0386,0.162,1.35e-05,0.114,0.443,129.964,audio_features,3GCL1PydwsLodcpv0Ll1ch,spotify:track:3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch,231133,4
,,0.618,0.605,1,-6.839,1,0.35,0.00196,0,0.46,0.494,146.514,audio_features,4KBJ6dFxtup8Ku4uQZcPQ8,spotify:track:4KBJ6dFxtup8Ku4uQZcPQ8,https://api.spotify.com/v1/tracks/4KBJ6dFxtup8Ku4uQZcPQ8,https://api.spotify.com/v1/audio-analysis/4KBJ6dFxtup8Ku4uQZcPQ8,175334,4
,,0.544,0.366,6,-11.496,0,0.0386,0.657,0.016,0.113,0.0948,175.864,audio_features,4tRXJwAv2zZrcDcfjTUekQ,spotify:track:4tRXJwAv2zZrcDcfjTUekQ,https://api.spotify.com/v1/tracks/4tRXJwAv2zZrcDcfjTUekQ,https://api.spotify.com/v1/audio-analysis/4tRXJwAv2zZrcDcfjTUekQ,176953,3
,,0.575,0.644,6,-5.68,0,0.0309,0.271,0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,spotify:track:6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4
,,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,audio_features,2jQiSYrwJehQAcuaaQrXnS,spotify:track:2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/tracks/2jQiSYrwJehQAcuaaQrXnS,https://api.spotify.com/v1/audio-analysis/2jQiSYrwJehQAcuaaQrXnS,230011,3
,,0.774,0.58,1,-10.08,1,0.0512,0.158,0,0.0458,0.923,123.127,audio_features,5eieTS268veCXyZoLoy7eP,spotify:track:5eieTS268veCXyZoLoy7eP,https://api.spotify.com/v1/tracks/5eieTS268veCXyZoLoy7eP,https://api.spotify.com/v1/audio-analysis/5eieTS268veCXyZoLoy7eP,176704,4
,,0.431,0.914,0,-4.243,0,0.0616,0.000243,0.0096,0.502,0.534,147.108,audio_features,3Ddgh4ZwVIkLx0f4WeDFmo,spotify:track:3Ddgh4ZwVIkLx0f4WeDFmo,https://api.spotify.com/v1/tracks/3Ddgh4ZwVIkLx0f4WeDFmo,https://api.spotify.com/v1/audio-analysis/3Ddgh4ZwVIkLx0f4WeDFmo,261560,4
,,0.981,0.687,11,-7.415,1,0.0684,2.79e-05,0.00722,0.102,0.719,112.995,audio_features,1YiP2YAeGBIhWFJCTt1F7F,spotify:track:1YiP2YAeGBIhWFJCTt1F7F,https://api.spotify.com/v1/tracks/1YiP2YAeGBIhWFJCTt1F7F,https://api.spotify.com/v1/audio-analysis/1YiP2YAeGBIhWFJCTt1F7F,208160,4
,,0.573,0.561,0,-6.143,1,0.0289,0.656,2.12e-05,0.159,0.479,90.051,audio_features,1mkbjoyrL61oQRsU7EN2kb,spotify:track:1mkbjoyrL61oQRsU7EN2kb,https://api.spotify.com/v1/tracks/1mkbjoyrL61oQRsU7EN2kb,https://api.spotify.com/v1/audio-analysis/1mkbjoyrL61oQRsU7EN2kb,191133,4
,,0.6,0.827,3,-7.586,0,0.0289,0.0326,0.209,0.113,0.842,124.984,audio_features,3Njgynj025LYV588vNmJqw,spotify:track:3Njgynj025LYV588vNmJqw,https://api.spotify.com/v1/tracks/3Njgynj025LYV588vNmJqw,https://api.spotify.com/v1/audio-analysis/3Njgynj025LYV588vNmJqw,245627,4
,,0.681,0.874,9,-7.613,0,0.0285,0.0737,0.296,0.137,0.845,76.126,audio_features,2ktaHXmUWb5fcHqoevvHgg,spotify:track:2ktaHXmUWb5fcHqoevvHgg,https://api.spotify.com/v1/tracks/2ktaHXmUWb5fcHqoevvHgg,https://api.spotify.com/v1/audio-analysis/2ktaHXmUWb5fcHqoevvHgg,177173,4
,,0.163,0.616,9,-9.996,1,0.044,0.0286,0,0.0826,0.33,81.993,audio_features,6j6bTAiW0oEfLlAjmRNcbb,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,https://api.spotify.com/v1/tracks/6j6bTAiW0oEfLlAjmRNcbb,https://api.spotify.com/v1/audio-analysis/6j6bTAiW0oEfLlAjmRNcbb,224720,4
,,0.365,0.548,2,-7.727,1,0.0288,0.678,0,0.184,0.623,171.242,audio_features,58CUIzSxNpQUFvTCd8tntH,spotify:track:58CUIzSxNpQUFvTCd8tntH,https://api.spotify.com/v1/tracks/58CUIzSxNpQUFvTCd8tntH,https://api.spotify.com/v1/audio-analysis/58CUIzSxNpQUFvTCd8tntH,200907,4
,,0.297,0.982,7,-4.326,1,0.051,0.0133,0.000699,0.689,0.793,179.311,audio_features,5YY64mW5PL5waJKUsIJIQt,spotify:track:5YY64mW5PL5waJKUsIJIQt,https://api.spotify.com/v1/tracks/5YY64mW5PL5waJKUsIJIQt,https://api.spotify.com/v1/audio-analysis/5YY64mW5PL5waJKUsIJIQt,180160,4
,,0.611,0.599,10,-4.909,1,0.0269,0.119,0.00122,0.121,0.101,80.031,audio_features,0hdiC2o5agqlpH9G9dqbGg,spotify:track:0hdiC2o5agqlpH9G9dqbGg,https://api.spotify.com/v1/tracks/0hdiC2o5agqlpH9G9dqbGg,https://api.spotify.com/v1/audio-analysis/0hdiC2o5agqlpH9G9dqbGg,242350,4
,,0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,4
,,0.863,0.772,0,-2.278,1,0.114,0.0167,0,0.206,0.83,110.514,audio_features,6lob8yGQuretKACtogsaQL,spotify:track:6lob8yGQuretKACtogsaQL,https://api.spotify.com/v1/tracks/6lob8yGQuretKACtogsaQL,https://api.spotify.com/v1/audio-analysis/6lob8yGQuretKACtogsaQL,224680,4
,,0.601,0.174,8,-17.695,0,0.0399,0.974,0.736,0.111,0.454,103.814,audio_features,4u2TjVvixbPrcMZntDIQE6,spotify:track:4u2TjVvixbPrcMZntDIQE6,https://api.spotify.com/v1/tracks/4u2TjVvixbPrcMZntDIQE6,https://api.spotify.com/v1/audio-analysis/4u2TjVvixbPrcMZntDIQE6,144187,4
,,0.546,0.781,11,-9.439,0,0.0506,0.22,1.51e-05,0.363,0.539,95.032,audio_features,7kmfQ2QHwGqRCxVHDv5mzo,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/tracks/7kmfQ2QHwGqRCxVHDv5mzo,https://api.spotify.com/v1/audio-analysis/7kmfQ2QHwGqRCxVHDv5mzo,323267,4
,,0.548,0.444,0,-8.734,1,0.0293,0.0376,0,0.179,0.243,173.834,audio_features,08vjsE3N31ai3ARwj5uW2i,spotify:track:08vjsE3N31ai3ARwj5uW2i,https://api.spotify.com/v1/tracks/08vjsE3N31ai3ARwj5uW2i,https://api.spotify.com/v1/audio-analysis/08vjsE3N31ai3ARwj5uW2i,310760,4
,,0.749,0.475,3,-5.58,0,0.0703,0.0507,0,0.29,0.309,74.968,audio_features,419BgOz6TVQm8vvgiwXq5X,spotify:track:419BgOz6TVQm8vvgiwXq5X,https://api.spotify.com/v1/tracks/419BgOz6TVQm8vvgiwXq5X,https://api.spotify.com/v1/audio-analysis/419BgOz6TVQm8vvgiwXq5X,284960,4
,,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,audio_features,0qemIQjSxcKyf42VPfZnfa,spotify:track:0qemIQjSxcKyf42VPfZnfa,https://api.spotify.com/v1/tracks/0qemIQjSxcKyf42VPfZnfa,https://api.spotify.com/v1/audio-analysis/0qemIQjSxcKyf42VPfZnfa,212800,4
,,0.548,0.621,6,-10.379,0,0.0294,0.102,5.06e-05,0.157,0.895,127.484,audio_features,2DwhQwTmytZvzn1eQRPj9l,spotify:track:2DwhQwTmytZvzn1eQRPj9l,https://api.spotify.com/v1/tracks/2DwhQwTmytZvzn1eQRPj9l,https://api.spotify.com/v1/audio-analysis/2DwhQwTmytZvzn1eQRPj9l,223359,4
,,0.424,0.304,8,-14.913,0,0.0322,0.63,0.327,0.0859,0.226,121.32,audio_features,63Zb0epU5ysyvDa72Jm4I1,spotify:track:63Zb0epU5ysyvDa72Jm4I1,https://api.spotify.com/v1/tracks/63Zb0epU5ysyvDa72Jm4I1,https://api.spotify.com/v1/audio-analysis/63Zb0epU5ysyvDa72Jm4I1,174440,4
,,0.571,0.891,2,-3.749,1,0.186,0.0112,0,0.827,0.613,164.014,audio_features,6csKgL9VRYejis1pQLX7R5,spotify:track:6csKgL9VRYejis1pQLX7R5,https://api.spotify.com/v1/tracks/6csKgL9VRYejis1pQLX7R5,https://api.spotify.com/v1/audio-analysis/6csKgL9VRYejis1pQLX7R5,190573,4
,,0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888,audio_features,7eJ5kRpMNPAk7ccCDKywjH,spotify:track:7eJ5kRpMNPAk7ccCDKywjH,https://api.spotify.com/v1/tracks/7eJ5kRpMNPAk7ccCDKywjH,https://api.spotify.com/v1/audio-analysis/7eJ5kRpMNPAk7ccCDKywjH,237667,4
,,0.496,0.469,8,-13.424,1,0.0295,0.528,0,0.176,0.626,85.916,audio_features,7kegNJK6Dd2ZQc663oPQ9y,spotify:track:7kegNJK6Dd2ZQc663oPQ9y,https://api.spotify.com/v1/tracks/7kegNJK6Dd2ZQc663oPQ9y,https://api.spotify.com/v1/audio-analysis/7kegNJK6Dd2ZQc663oPQ9y,179560,4
,,0.836,0.371,1,-7.092,1,0.348,0.124,0.128,0.153,0.275,156.98,audio_features,0FA8Pw164j1qW4YEfpaVRy,spotify:track:0FA8Pw164j1qW4YEfpaVRy,https://api.spotify.com/v1/tracks/0FA8Pw164j1qW4YEfpaVRy,https://api.spotify.com/v1/audio-analysis/0FA8Pw164j1qW4YEfpaVRy,167613,4
,,0.35,0.371,11,-10.538,0,0.0319,0.219,0,0.151,0.21,131.603,audio_features,4V3AGIIQeJoBUPaTCLiscB,spotify:track:4V3AGIIQeJoBUPaTCLiscB,https://api.spotify.com/v1/tracks/4V3AGIIQeJoBUPaTCLiscB,https://api.spotify.com/v1/audio-analysis/4V3AGIIQeJoBUPaTCLiscB,211920,4
,,0.473,0.673,0,-14.122,1,0.0363,0.0132,0,0.134,0.517,138.184,audio_features,0FoB9BAV7B2Kv6NxOFZtSO,spotify:track:0FoB9BAV7B2Kv6NxOFZtSO,https://api.spotify.com/v1/tracks/0FoB9BAV7B2Kv6NxOFZtSO,https://api.spotify.com/v1/audio-analysis/0FoB9BAV7B2Kv6NxOFZtSO,256507,4
,,0.735,0.709,2,-7.632,1,0.0988,0.349,0,0.0944,0.909,127.241,audio_features,6UBvhlms1M16oUYZkEfqpy,spotify:track:6UBvhlms1M16oUYZkEfqpy,https://api.spotify.com/v1/tracks/6UBvhlms1M16oUYZkEfqpy,https://api.spotify.com/v1/audio-analysis/6UBvhlms1M16oUYZkEfqpy,155000,4
,,0.454,0.935,2,-6.541,1,0.0907,0.024,0.0408,0.493,0.144,122.9,audio_features,1Ob57NqUydp5cC3FCNV4Gy,spotify:track:1Ob57NqUydp5cC3FCNV4Gy,https://api.spotify.com/v1/tracks/1Ob57NqUydp5cC3FCNV4Gy,https://api.spotify.com/v1/audio-analysis/1Ob57NqUydp5cC3FCNV4Gy,276080,3
,,0.821,0.703,11,-8.464,0,0.24,0.192,0,0.0816,0.536,105.154,audio_features,7hfRrdFJgFKK3cJ4rmkecE,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/tracks/7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/audio-analysis/7hfRrdFJgFKK3cJ4rmkecE,203627,4
,,0.532,0.553,4,-11.609,0,0.0485,0.428,1.3e-06,0.283,0.649,84.581,audio_features,0b1NUCAYfEOuPx9nELBBfX,spotify:track:0b1NUCAYfEOuPx9nELBBfX,https://api.spotify.com/v1/tracks/0b1NUCAYfEOuPx9nELBBfX,https://api.spotify.com/v1/audio-analysis/0b1NUCAYfEOuPx9nELBBfX,142293,4
,,0.627,0.647,11,-6.818,1,0.0294,0.0457,0,0.0655,0.521,91.015,audio_features,6hdsNoZWIjPSjxcOnsjIxj,spotify:track:6hdsNoZWIjPSjxcOnsjIxj,https://api.spotify.com/v1/tracks/6hdsNoZWIjPSjxcOnsjIxj,https://api.spotify.com/v1/audio-analysis/6hdsNoZWIjPSjxcOnsjIxj,272053,4
,,0.725,0.585,11,-13.238,1,0.0385,0.259,0.00407,0.153,0.859,136.914,audio_features,0HJd5HwtTzuT5SZQBFzQdA,spotify:track:0HJd5HwtTzuT5SZQBFzQdA,https://api.spotify.com/v1/tracks/0HJd5HwtTzuT5SZQBFzQdA,https://api.spotify.com/v1/audio-analysis/0HJd5HwtTzuT5SZQBFzQdA,154389,4
,,0.738,0.659,1,-5.193,1,0.0653,0.0979,0,0.252,0.373,116.485,audio_features,4DDhR1Zd6WYbNiCd13Uu4i,spotify:track:4DDhR1Zd6WYbNiCd13Uu4i,https://api.spotify.com/v1/tracks/4DDhR1Zd6WYbNiCd13Uu4i,https://api.spotify.com/v1/audio-analysis/4DDhR1Zd6WYbNiCd13Uu4i,391040,4
,,0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,216893,4
,,0.669,0.593,7,-6.628,1,0.0406,0.14,0,0.119,0.281,87.965,audio_features,51xUartdwQzXmtrwHyXRVp,spotify:track:51xUartdwQzXmtrwHyXRVp,https://api.spotify.com/v1/tracks/51xUartdwQzXmtrwHyXRVp,https://api.spotify.com/v1/audio-analysis/51xUartdwQzXmtrwHyXRVp,145413,4
,,0.659,0.257,9,-16.552,1,0.0382,0.89,0.00014,0.252,0.222,102.977,audio_features,3NRiJ7XFMALvrXXB1oRBFO,spotify:track:3NRiJ7XFMALvrXXB1oRBFO,https://api.spotify.com/v1/tracks/3NRiJ7XFMALvrXXB1oRBFO,https://api.spotify.com/v1/audio-analysis/3NRiJ7XFMALvrXXB1oRBFO,228160,4
,,0.847,0.627,9,-10.933,1,0.0326,0.0177,0.00184,0.105,0.965,109.204,audio_features,1CZMhkwoI5C0NpxAJlaH8t,spotify:track:1CZMhkwoI5C0NpxAJlaH8t,https://api.spotify.com/v1/tracks/1CZMhkwoI5C0NpxAJlaH8t,https://api.spotify.com/v1/audio-analysis/1CZMhkwoI5C0NpxAJlaH8t,281947,4
,,0.547,0.513,1,-7.006,1,0.0267,0.201,0,0.0866,0.2,73.214,audio_features,3HLgjHYaEhKFvV4SSvI9Te,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,https://api.spotify.com/v1/tracks/3HLgjHYaEhKFvV4SSvI9Te,https://api.spotify.com/v1/audio-analysis/3HLgjHYaEhKFvV4SSvI9Te,277600,4
,,0.787,0.184,11,-13.918,1,0.0453,0.903,0.946,0.0752,0.319,115.005,audio_features,3LM5iUxMSsINT3vWuIXuyU,spotify:track:3LM5iUxMSsINT3vWuIXuyU,https://api.spotify.com/v1/tracks/3LM5iUxMSsINT3vWuIXuyU,https://api.spotify.com/v1/audio-analysis/3LM5iUxMSsINT3vWuIXuyU,133564,4
,,0.802,0.757,6,-3.152,0,0.271,0.4,0,0.0389,0.922,97.181,audio_features,3VbPE4nMEkIB9PWWquCSGB,spotify:track:3VbPE4nMEkIB9PWWquCSGB,https://api.spotify.com/v1/tracks/3VbPE4nMEkIB9PWWquCSGB,https://api.spotify.com/v1/audio-analysis/3VbPE4nMEkIB9PWWquCSGB,257493,4
,,0.584,0.203,1,-15.385,1,0.0265,0.82,0.00727,0.111,0.237,145.925,audio_features,1BZXDOQXmEvASqJEHRsG9t,spotify:track:1BZXDOQXmEvASqJEHRsG9t,https://api.spotify.com/v1/tracks/1BZXDOQXmEvASqJEHRsG9t,https://api.spotify.com/v1/audio-analysis/1BZXDOQXmEvASqJEHRsG9t,222414,4
,,0.86,0.857,10,-3.507,1,0.154,0.653,1.28e-05,0.144,0.967,115.464,audio_features,6sJCTxB1HY8W3GvCvhu5GP,spotify:track:6sJCTxB1HY8W3GvCvhu5GP,https://api.spotify.com/v1/tracks/6sJCTxB1HY8W3GvCvhu5GP,https://api.spotify.com/v1/audio-analysis/6sJCTxB1HY8W3GvCvhu5GP,354347,4
,,0.702,0.558,7,-11.952,1,0.0288,0.0304,0,0.0528,0.903,114.932,audio_features,4yCRCEAfCMRyqCpBSd0qDp,spotify:track:4yCRCEAfCMRyqCpBSd0qDp,https://api.spotify.com/v1/tracks/4yCRCEAfCMRyqCpBSd0qDp,https://api.spotify.com/v1/audio-analysis/4yCRCEAfCMRyqCpBSd0qDp,269107,4
,,0.725,0.807,11,-4.332,1,0.315,0.352,0,0.462,0.848,140.045,audio_features,6mSzsSdu0CWIV70jEjWMhI,spotify:track:6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/tracks/6mSzsSdu0CWIV70jEjWMhI,https://api.spotify.com/v1/audio-analysis/6mSzsSdu0CWIV70jEjWMhI,174857,4
,,0.614,0.927,0,-13.092,1,0.0803,0.0746,0.000151,0.926,0.492,148.71,audio_features,7ESsCboSbYhY6elW5B32To,spotify:track:7ESsCboSbYhY6elW5B32To,https://api.spotify.com/v1/tracks/7ESsCboSbYhY6elW5B32To,https://api.spotify.com/v1/audio-analysis/7ESsCboSbYhY6elW5B32To,224200,4
,,0.684,0.491,3,-3.466,1,0.0294,0.792,0,0.261,0.86,127.125,audio_features,4tFENy9kf1zjzRn00eI0I3,spotify:track:4tFENy9kf1zjzRn00eI0I3,https://api.spotify.com/v1/tracks/4tFENy9kf1zjzRn00eI0I3,https://api.spotify.com/v1/audio-analysis/4tFENy9kf1zjzRn00eI0I3,114440,4
,,0.854,0.705,1,-8.314,1,0.298,0.0262,0,0.0336,0.701,99.989,audio_features,13QMUA813rB5QdsePrPRoo,spotify:track:13QMUA813rB5QdsePrPRoo,https://api.spotify.com/v1/tracks/13QMUA813rB5QdsePrPRoo,https://api.spotify.com/v1/audio-analysis/13QMUA813rB5QdsePrPRoo,196693,4
,,0.384,0.173,2,-14.002,1,0.0285,0.841,9.19e-05,0.149,0.344,76.307,audio_features,09jOL3zPV1bHBEA7wlQJa2,spotify:track:09jOL3zPV1bHBEA7wlQJa2,https://api.spotify.com/v1/tracks/09jOL3zPV1bHBEA7wlQJa2,https://api.spotify.com/v1/audio-analysis/09jOL3zPV1bHBEA7wlQJa2,188213,3
,,0.853,0.621,11,-6.196,0,0.334,0.193,0,0.0848,0.531,97.935,audio_features,25FbujVRm2y8A5HSHERaRa,spotify:track:25FbujVRm2y8A5HSHERaRa,https://api.spotify.com/v1/tracks/25FbujVRm2y8A5HSHERaRa,https://api.spotify.com/v1/audio-analysis/25FbujVRm2y8A5HSHERaRa,260133,4
,,0.885,0.8,11,-4.714,0,0.0846,0.23,1.99e-06,0.0734,0.464,95.018,audio_features,0uyZ5ckiIUbFZd3P6RWmrj,spotify:track:0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/audio-analysis/0uyZ5ckiIUbFZd3P6RWmrj,192376,4
,,0.687,0.619,5,-6.733,0,0.0533,0.0829,0,0.188,0.449,134.037,audio_features,6HICEWiTO1LSB5wayNBh70,spotify:track:6HICEWiTO1LSB5wayNBh70,https://api.spotify.com/v1/tracks/6HICEWiTO1LSB5wayNBh70,https://api.spotify.com/v1/audio-analysis/6HICEWiTO1LSB5wayNBh70,247267,4
,,0.496,0.84,0,-2.528,1,0.0803,0.0705,0,0.0745,0.746,185.978,audio_features,28iutfEP6JEXbHHqub8GzB,spotify:track:28iutfEP6JEXbHHqub8GzB,https://api.spotify.com/v1/tracks/28iutfEP6JEXbHHqub8GzB,https://api.spotify.com/v1/audio-analysis/28iutfEP6JEXbHHqub8GzB,193493,4
,,0.575,0.976,5,-5.971,0,0.0931,2.98e-05,0.00278,0.0296,0.743,123.715,audio_features,2HtFjMtFpWee0mUxaKOtEt,spotify:track:2HtFjMtFpWee0mUxaKOtEt,https://api.spotify.com/v1/tracks/2HtFjMtFpWee0mUxaKOtEt,https://api.spotify.com/v1/audio-analysis/2HtFjMtFpWee0mUxaKOtEt,196973,4
